archivo,duracion_segundos,estacion,canal,sampling_rate,npts,starttime,endtime
CL.LC02.01.HHZ.2022.142,86399.99,LC02,HHZ,100.0,8640000,2022-05-22T00:00:00.000000Z,2022-05-22T23:59:59.990000Z
CL.LC02.01.HHZ.2022.143,86399.99,LC02,HHZ,100.0,8640000,2022-05-23T00:00:00.000000Z,2022-05-23T23:59:59.990000Z
CL.LC02.01.HHZ.2022.144,86399.99,LC02,HHZ,100.0,8640000,2022-05-24T00:00:00.000000Z,2022-05-24T23:59:59.990000Z
CL.LC02.01.HHZ.2022.145,86399.99,LC02,HHZ,100.0,8640000,2022-05-25T00:00:00.000000Z,2022-05-25T23:59:59.990000Z
CL.LC02.01.HHZ.2022.146,86399.99,LC02,HHZ,100.0,8640000,2022-05-26T00:00:00.000000Z,2022-05-26T23:59:59.990000Z
CL.LC02.01.HHZ.2022.147,86399.99,LC02,HHZ,100.0,8640000,2022-05-27T00:00:00.000000Z,2022-05-27T23:59:59.990000Z
CL.LC02.01.HHZ.2022.148,86399.99,LC02,HHZ,100.0,8640000,2022-05-28T00:00:00.000000Z,2022-05-28T23:59:59.990000Z
CL.LC02.01.HHZ.2022.149,86399.99,LC02,HHZ,100.0,8640000,2022-05-29T00:00:00.000000Z,2022-05-29T23:59:59.990000Z
CL.LC02.01.HHZ.2022.150,86399.99,LC02,HHZ,100.0,8640000,2022-05-30T00:00:00.000000Z,2022-05-30T23:59:59.990000Z
CL.LC02.01.HHZ.2022.151,86399.99,LC02,HHZ,100.0,8640000,2022-05-31T00:00:00.000000Z,2022-05-31T23:59:59.990000Z
CL.LC02.01.HHZ.2022.152,86399.99,LC02,HHZ,100.0,8640000,2022-06-01T00:00:00.000000Z,2022-06-01T23:59:59.990000Z
CL.LC02.01.HHZ.2022.153,86399.99,LC02,HHZ,100.0,8640000,2022-06-02T00:00:00.000000Z,2022-06-02T23:59:59.990000Z
CL.LC02.01.HHZ.2022.154,86399.99,LC02,HHZ,100.0,8640000,2022-06-03T00:00:00.000000Z,2022-06-03T23:59:59.990000Z
CL.LC02.01.HHZ.2022.155,86399.99,LC02,HHZ,100.0,8640000,2022-06-04T00:00:00.000000Z,2022-06-04T23:59:59.990000Z
CL.LC02.01.HHZ.2022.156,86399.99,LC02,HHZ,100.0,8640000,2022-06-05T00:00:00.000000Z,2022-06-05T23:59:59.990000Z
CL.LC02.01.HHZ.2022.157,86399.99,LC02,HHZ,100.0,8640000,2022-06-06T00:00:00.000000Z,2022-06-06T23:59:59.990000Z
CL.LC02.01.HHZ.2022.158,86399.99,LC02,HHZ,100.0,8640000,2022-06-07T00:00:00.000000Z,2022-06-07T23:59:59.990000Z
CL.LC02.01.HHZ.2022.159,86399.99,LC02,HHZ,100.0,8640000,2022-06-08T00:00:00.000000Z,2022-06-08T23:59:59.990000Z
CL.LC02.01.HHZ.2022.160,86399.99,LC02,HHZ,100.0,8640000,2022-06-09T00:00:00.000000Z,2022-06-09T23:59:59.990000Z
CL.LC02.01.HHZ.2022.161,86399.99,LC02,HHZ,100.0,8640000,2022-06-10T00:00:00.000000Z,2022-06-10T23:59:59.990000Z
CL.LC02.01.HHZ.2022.162,86399.99,LC02,HHZ,100.0,8640000,2022-06-11T00:00:00.000000Z,2022-06-11T23:59:59.990000Z
CL.LC02.01.HHZ.2022.163,86399.99,LC02,HHZ,100.0,8640000,2022-06-12T00:00:00.000000Z,2022-06-12T23:59:59.990000Z
CL.LC02.01.HHZ.2022.164,86399.99,LC02,HHZ,100.0,8640000,2022-06-13T00:00:00.000000Z,2022-06-13T23:59:59.990000Z
CL.LC02.01.HHZ.2022.165,86399.99,LC02,HHZ,100.0,8640000,2022-06-14T00:00:00.000000Z,2022-06-14T23:59:59.990000Z
CL.LC02.01.HHZ.2022.166,86399.99,LC02,HHZ,100.0,8640000,2022-06-15T00:00:00.000000Z,2022-06-15T23:59:59.990000Z
CL.LC02.01.HHZ.2022.167,86399.99,LC02,HHZ,100.0,8640000,2022-06-16T00:00:00.000000Z,2022-06-16T23:59:59.990000Z
CL.LC02.01.HHZ.2022.168,86399.99,LC02,HHZ,100.0,8640000,2022-06-17T00:00:00.000000Z,2022-06-17T23:59:59.990000Z
CL.LC02.01.HHZ.2022.169,86399.99,LC02,HHZ,100.0,8640000,2022-06-18T00:00:00.000000Z,2022-06-18T23:59:59.990000Z
CL.LC02.01.HHZ.2022.170,86399.99,LC02,HHZ,100.0,8640000,2022-06-19T00:00:00.000000Z,2022-06-19T23:59:59.990000Z
CL.LC02.01.HHZ.2022.171,86399.99,LC02,HHZ,100.0,8640000,2022-06-20T00:00:00.000000Z,2022-06-20T23:59:59.990000Z
CL.LC02.01.HHZ.2022.172,86399.99,LC02,HHZ,100.0,8640000,2022-06-21T00:00:00.000000Z,2022-06-21T23:59:59.990000Z
CL.LC02.01.HHZ.2022.173,86399.99,LC02,HHZ,100.0,8640000,2022-06-22T00:00:00.000000Z,2022-06-22T23:59:59.990000Z
CL.LC02.01.HHZ.2022.174,86399.99,LC02,HHZ,100.0,8640000,2022-06-23T00:00:00.000000Z,2022-06-23T23:59:59.990000Z
CL.LC02.01.HHZ.2022.175,86399.99,LC02,HHZ,100.0,8640000,2022-06-24T00:00:00.000000Z,2022-06-24T23:59:59.990000Z
CL.LC02.01.HHZ.2022.176,86399.99,LC02,HHZ,100.0,8640000,2022-06-25T00:00:00.000000Z,2022-06-25T23:59:59.990000Z
CL.LC02.01.HHZ.2022.177,86399.99,LC02,HHZ,100.0,8640000,2022-06-26T00:00:00.000000Z,2022-06-26T23:59:59.990000Z
CL.LC02.01.HHZ.2022.178,86399.99,LC02,HHZ,100.0,8640000,2022-06-27T00:00:00.000000Z,2022-06-27T23:59:59.990000Z
CL.LC02.01.HHZ.2022.179,86399.99,LC02,HHZ,100.0,8640000,2022-06-28T00:00:00.000000Z,2022-06-28T23:59:59.990000Z
CL.LC02.01.HHZ.2022.180,86399.99,LC02,HHZ,100.0,8640000,2022-06-29T00:00:00.000000Z,2022-06-29T23:59:59.990000Z
CL.LC02.01.HHZ.2022.181,86399.99,LC02,HHZ,100.0,8640000,2022-06-30T00:00:00.000000Z,2022-06-30T23:59:59.990000Z
CL.LC02.01.HHZ.2022.182,86399.99,LC02,HHZ,100.0,8640000,2022-07-01T00:00:00.000000Z,2022-07-01T23:59:59.990000Z
CL.LC02.01.HHZ.2022.183,86399.99,LC02,HHZ,100.0,8640000,2022-07-02T00:00:00.000000Z,2022-07-02T23:59:59.990000Z
CL.LC02.01.HHZ.2022.184,86399.99,LC02,HHZ,100.0,8640000,2022-07-03T00:00:00.000000Z,2022-07-03T23:59:59.990000Z
CL.LC02.01.HHZ.2022.185,86399.99,LC02,HHZ,100.0,8640000,2022-07-04T00:00:00.000000Z,2022-07-04T23:59:59.990000Z
CL.LC02.01.HHZ.2022.186,86399.99,LC02,HHZ,100.0,8640000,2022-07-05T00:00:00.000000Z,2022-07-05T23:59:59.990000Z
CL.LC02.01.HHZ.2022.187,86399.99,LC02,HHZ,100.0,8640000,2022-07-06T00:00:00.000000Z,2022-07-06T23:59:59.990000Z
CL.LC02.01.HHZ.2022.188,86399.99,LC02,HHZ,100.0,8640000,2022-07-07T00:00:00.000000Z,2022-07-07T23:59:59.990000Z
CL.LC02.01.HHZ.2022.189,86399.99,LC02,HHZ,100.0,8640000,2022-07-08T00:00:00.000000Z,2022-07-08T23:59:59.990000Z
CL.LC02.01.HHZ.2022.190,86399.99,LC02,HHZ,100.0,8640000,2022-07-09T00:00:00.000000Z,2022-07-09T23:59:59.990000Z
CL.LC02.01.HHZ.2022.191,86399.99,LC02,HHZ,100.0,8640000,2022-07-10T00:00:00.000000Z,2022-07-10T23:59:59.990000Z
CL.LC02.01.HHZ.2022.192,86399.99,LC02,HHZ,100.0,8640000,2022-07-11T00:00:00.000000Z,2022-07-11T23:59:59.990000Z
CL.LC02.01.HHZ.2022.193,86399.99,LC02,HHZ,100.0,8640000,2022-07-12T00:00:00.000000Z,2022-07-12T23:59:59.990000Z
CL.LC02.01.HHZ.2022.194,86399.99,LC02,HHZ,100.0,8640000,2022-07-13T00:00:00.000000Z,2022-07-13T23:59:59.990000Z
CL.LC02.01.HHZ.2022.195,86399.99,LC02,HHZ,100.0,8640000,2022-07-14T00:00:00.000000Z,2022-07-14T23:59:59.990000Z
CL.LC02.01.HHZ.2022.196,86399.99,LC02,HHZ,100.0,8640000,2022-07-15T00:00:00.000000Z,2022-07-15T23:59:59.990000Z
CL.LC02.01.HHZ.2022.197,86399.99,LC02,HHZ,100.0,8640000,2022-07-16T00:00:00.000000Z,2022-07-16T23:59:59.990000Z
CL.LC02.01.HHZ.2022.198,86399.99,LC02,HHZ,100.0,8640000,2022-07-17T00:00:00.000000Z,2022-07-17T23:59:59.990000Z
CL.LC02.01.HHZ.2022.199,86399.99,LC02,HHZ,100.0,8640000,2022-07-18T00:00:00.000000Z,2022-07-18T23:59:59.990000Z
CL.LC02.01.HHZ.2022.200,86399.99,LC02,HHZ,100.0,8640000,2022-07-19T00:00:00.000000Z,2022-07-19T23:59:59.990000Z
CL.LC02.01.HHZ.2022.201,86399.99,LC02,HHZ,100.0,8640000,2022-07-20T00:00:00.000000Z,2022-07-20T23:59:59.990000Z
CL.LC02.01.HHZ.2022.202,86399.99,LC02,HHZ,100.0,8640000,2022-07-21T00:00:00.000000Z,2022-07-21T23:59:59.990000Z
CL.LC02.01.HHZ.2022.203,86399.99,LC02,HHZ,100.0,8640000,2022-07-22T00:00:00.000000Z,2022-07-22T23:59:59.990000Z
CL.LC02.01.HHZ.2022.204,86399.99,LC02,HHZ,100.0,8640000,2022-07-23T00:00:00.000000Z,2022-07-23T23:59:59.990000Z
CL.LC02.01.HHZ.2022.205,86399.99,LC02,HHZ,100.0,8640000,2022-07-24T00:00:00.000000Z,2022-07-24T23:59:59.990000Z
CL.LC02.01.HHZ.2022.206,86399.99,LC02,HHZ,100.0,8640000,2022-07-25T00:00:00.000000Z,2022-07-25T23:59:59.990000Z
CL.LC02.01.HHZ.2022.207,86399.99,LC02,HHZ,100.0,8640000,2022-07-26T00:00:00.000000Z,2022-07-26T23:59:59.990000Z
CL.LC02.01.HHZ.2022.208,86399.99,LC02,HHZ,100.0,8640000,2022-07-27T00:00:00.000000Z,2022-07-27T23:59:59.990000Z
CL.LC02.01.HHZ.2022.209,86399.99,LC02,HHZ,100.0,8640000,2022-07-28T00:00:00.000000Z,2022-07-28T23:59:59.990000Z
CL.LC02.01.HHZ.2022.210,86399.99,LC02,HHZ,100.0,8640000,2022-07-29T00:00:00.000000Z,2022-07-29T23:59:59.990000Z
CL.LC02.01.HHZ.2022.211,86399.99,LC02,HHZ,100.0,8640000,2022-07-30T00:00:00.000000Z,2022-07-30T23:59:59.990000Z
CL.LC02.01.HHZ.2022.212,86399.99,LC02,HHZ,100.0,8640000,2022-07-31T00:00:00.000000Z,2022-07-31T23:59:59.990000Z
CL.LC02.01.HHZ.2022.213,86399.99,LC02,HHZ,100.0,8640000,2022-08-01T00:00:00.000000Z,2022-08-01T23:59:59.990000Z
CL.LC02.01.HHZ.2022.214,86399.99,LC02,HHZ,100.0,8640000,2022-08-02T00:00:00.000000Z,2022-08-02T23:59:59.990000Z
CL.LC02.01.HHZ.2022.215,86399.99,LC02,HHZ,100.0,8640000,2022-08-03T00:00:00.000000Z,2022-08-03T23:59:59.990000Z
CL.LC02.01.HHZ.2022.216,86399.99,LC02,HHZ,100.0,8640000,2022-08-04T00:00:00.000000Z,2022-08-04T23:59:59.990000Z
CL.LC02.01.HHZ.2022.217,86399.99,LC02,HHZ,100.0,8640000,2022-08-05T00:00:00.000000Z,2022-08-05T23:59:59.990000Z
CL.LC02.01.HHZ.2022.218,86399.99,LC02,HHZ,100.0,8640000,2022-08-06T00:00:00.000000Z,2022-08-06T23:59:59.990000Z
CL.LC02.01.HHZ.2022.219,86399.99,LC02,HHZ,100.0,8640000,2022-08-07T00:00:00.000000Z,2022-08-07T23:59:59.990000Z
CL.LC02.01.HHZ.2022.220,86399.99,LC02,HHZ,100.0,8640000,2022-08-08T00:00:00.000000Z,2022-08-08T23:59:59.990000Z
CL.LC02.01.HHZ.2022.221,86399.99,LC02,HHZ,100.0,8640000,2022-08-09T00:00:00.000000Z,2022-08-09T23:59:59.990000Z
CL.LC02.01.HHZ.2022.222,86399.99,LC02,HHZ,100.0,8640000,2022-08-10T00:00:00.000000Z,2022-08-10T23:59:59.990000Z
CL.LC02.01.HHZ.2022.223,86399.99,LC02,HHZ,100.0,8640000,2022-08-11T00:00:00.000000Z,2022-08-11T23:59:59.990000Z
CL.LC02.01.HHZ.2022.224,86399.99,LC02,HHZ,100.0,8640000,2022-08-12T00:00:00.000000Z,2022-08-12T23:59:59.990000Z
CL.LC02.01.HHZ.2022.225,86399.99,LC02,HHZ,100.0,8640000,2022-08-13T00:00:00.000000Z,2022-08-13T23:59:59.990000Z
CL.LC02.01.HHZ.2022.226,86399.99,LC02,HHZ,100.0,8640000,2022-08-14T00:00:00.000000Z,2022-08-14T23:59:59.990000Z
CL.LC02.01.HHZ.2022.227,86399.99,LC02,HHZ,100.0,8640000,2022-08-15T00:00:00.000000Z,2022-08-15T23:59:59.990000Z
CL.LC02.01.HHZ.2022.228,86399.99,LC02,HHZ,100.0,8640000,2022-08-16T00:00:00.000000Z,2022-08-16T23:59:59.990000Z
CL.LC02.01.HHZ.2022.229,86399.99,LC02,HHZ,100.0,8640000,2022-08-17T00:00:00.000000Z,2022-08-17T23:59:59.990000Z
CL.LC02.01.HHZ.2022.230,86399.99,LC02,HHZ,100.0,8640000,2022-08-18T00:00:00.000000Z,2022-08-18T23:59:59.990000Z
CL.LC02.01.HHZ.2022.231,86399.99,LC02,HHZ,100.0,8640000,2022-08-19T00:00:00.000000Z,2022-08-19T23:59:59.990000Z
CL.LC02.01.HHZ.2022.232,86399.99,LC02,HHZ,100.0,8640000,2022-08-20T00:00:00.000000Z,2022-08-20T23:59:59.990000Z
CL.LC02.01.HHZ.2022.233,86399.99,LC02,HHZ,100.0,8640000,2022-08-21T00:00:00.000000Z,2022-08-21T23:59:59.990000Z
CL.LC02.01.HHZ.2022.234,86399.99,LC02,HHZ,100.0,8640000,2022-08-22T00:00:00.000000Z,2022-08-22T23:59:59.990000Z
CL.LC02.01.HHZ.2022.235,86399.99,LC02,HHZ,100.0,8640000,2022-08-23T00:00:00.000000Z,2022-08-23T23:59:59.990000Z
CL.LC02.01.HHZ.2022.236,86399.99,LC02,HHZ,100.0,8640000,2022-08-24T00:00:00.000000Z,2022-08-24T23:59:59.990000Z
CL.LC02.01.HHZ.2022.237,86399.99,LC02,HHZ,100.0,8640000,2022-08-25T00:00:00.000000Z,2022-08-25T23:59:59.990000Z
CL.LC02.01.HHZ.2022.238,86399.99,LC02,HHZ,100.0,8640000,2022-08-26T00:00:00.000000Z,2022-08-26T23:59:59.990000Z
CL.LC02.01.HHZ.2022.239,86399.99,LC02,HHZ,100.0,8640000,2022-08-27T00:00:00.000000Z,2022-08-27T23:59:59.990000Z
CL.LC02.01.HHZ.2022.240,86399.99,LC02,HHZ,100.0,8640000,2022-08-28T00:00:00.000000Z,2022-08-28T23:59:59.990000Z
CL.LC02.01.HHZ.2022.241,86399.99,LC02,HHZ,100.0,8640000,2022-08-29T00:00:00.000000Z,2022-08-29T23:59:59.990000Z
CL.LC02.01.HHZ.2022.242,86399.99,LC02,HHZ,100.0,8640000,2022-08-30T00:00:00.000000Z,2022-08-30T23:59:59.990000Z
CL.LC02.01.HHZ.2022.243,86399.99,LC02,HHZ,100.0,8640000,2022-08-31T00:00:00.000000Z,2022-08-31T23:59:59.990000Z
CL.LC02.01.HHZ.2022.244,86399.99,LC02,HHZ,100.0,8640000,2022-09-01T00:00:00.000000Z,2022-09-01T23:59:59.990000Z
CL.LC02.01.HHZ.2022.245,86399.99,LC02,HHZ,100.0,8640000,2022-09-02T00:00:00.000000Z,2022-09-02T23:59:59.990000Z
CL.LC02.01.HHZ.2022.246,86399.99,LC02,HHZ,100.0,8640000,2022-09-03T00:00:00.000000Z,2022-09-03T23:59:59.990000Z
CL.LC02.01.HHZ.2022.247,86399.99,LC02,HHZ,100.0,8640000,2022-09-04T00:00:00.000000Z,2022-09-04T23:59:59.990000Z
CL.LC02.01.HHZ.2022.248,86399.99,LC02,HHZ,100.0,8640000,2022-09-05T00:00:00.000000Z,2022-09-05T23:59:59.990000Z
